-BEGIN HEADER-,,,,,,,,
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data ,,,,,,,,
Dates (month/day/year): 01/01/2021 through 12/31/2021 ,,,,,,,,
Location: Latitude  51.4919   Longitude 10.8757 ,,,,,,,,
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 357.57 meters,,,,,,,,
Value for missing model data cannot be computed or out of model availability range: -999 ,,,,,,,,
Parameter(s): ,,,,,,,,
PS        MERRA-2 Surface Pressure (kPa) ,,,,,,,,
T2M       MERRA-2 Temperature at 2 Meters (C) ,,,,,,,,
WS10M     MERRA-2 Wind Speed at 10 Meters (m/s) ,,,,,,,,
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) ,,,,,,,,
WSC       MERRA-2 Corrected Wind Speed (Adjusted For Elevation) (m/s) ,,,,,,,,
Message(s): ,,,,,,,,
Corrected Wind Speed has a custom surface implemented: Airport: flat rough grass (airportgrass) ,,,,,,,,
-END HEADER-,,,,,,,,
YEAR,MO,DY,HR,PS,T2M,WS10M,WS50M,WSC
2021,4,26,2,96.91,6.51,0.42,0.55,0.98
2021,4,26,3,96.9,5.85,0.03,0.06,0.11
2021,4,26,4,96.91,4.97,0.49,0.66,1.1
2021,4,26,5,96.91,4.47,0.88,1.25,1.81
2021,4,26,6,96.92,5.83,1.22,1.64,2.41
2021,4,26,7,96.94,8.22,1.24,1.38,2.5
2021,4,26,8,96.95,11.35,0.96,1.13,2.01
2021,4,26,9,96.95,12.97,0.93,1.15,1.93
2021,4,26,10,96.93,14.19,0.98,1.23,2.02
2021,4,26,11,96.91,15.17,1.19,1.51,2.37
2021,4,26,12,96.88,15.83,1.47,1.86,2.85
2021,4,26,13,96.84,16.41,1.69,2.11,3.21
2021,4,26,14,96.81,16.69,1.79,2.23,3.37
2021,4,26,15,96.77,16.64,1.8,2.21,3.39
2021,4,26,16,96.75,16.28,1.75,2.16,3.3
2021,4,26,17,96.74,15.59,1.52,2.06,2.89
2021,4,26,18,96.73,13.93,1.21,2.12,2.29
2021,4,26,19,96.75,11.43,1.69,2.71,3.08
2021,4,26,20,96.77,9.75,2.02,3.43,3.55
2021,4,26,21,96.79,8.63,2.05,3.86,3.55
2021,4,26,22,96.81,7.67,2.02,3.85,3.5
2021,4,26,23,96.81,6.8,1.9,3.58,3.33
2021,4,27,0,96.81,6.08,1.78,3.16,3.17
2021,4,27,1,96.8,5.63,1.6,2.56,2.95
2021,4,27,2,96.78,5.77,1.21,1.78,2.34
2021,4,27,3,96.77,5.4,0.9,1.27,1.85
2021,4,27,4,96.75,4.8,1.27,1.87,2.45
2021,4,27,5,96.75,4.4,1.88,3.04,3.37
2021,4,27,6,96.75,6.78,2.33,3.74,4.05
2021,4,27,7,96.74,8.96,2.51,2.89,4.54
2021,4,27,8,96.72,12.3,2.89,3.77,5.02
2021,4,27,9,96.7,15.03,3.74,4.78,6.28
2021,4,27,10,96.67,16.64,4.12,5.25,6.82
2021,4,27,11,96.65,17.74,4.44,5.69,7.25
2021,4,27,12,96.61,18.44,4.66,6.01,7.54
2021,4,27,13,96.57,18.86,4.75,6.18,7.67
2021,4,27,14,96.53,18.99,4.74,6.25,7.63
2021,4,27,15,96.5,18.88,4.57,6.19,7.37
2021,4,27,16,96.46,18.48,4.22,5.94,6.85
2021,4,27,17,96.44,17.48,3.06,5.1,5.08
2021,4,27,18,96.44,15.08,2.16,4.79,3.63
2021,4,27,19,96.45,12.46,2.47,4.82,4.14
2021,4,27,20,96.47,11.52,2.51,4.9,4.2
2021,4,27,21,96.49,10.62,2.59,5.09,4.31
2021,4,27,22,96.49,9.76,2.61,5.15,4.33
2021,4,27,23,96.48,8.91,2.5,4.8,4.18
2021,4,28,0,96.46,8.56,2.37,4.14,4.05
2021,4,28,1,96.42,8.5,2.16,3.45,3.8
2021,4,28,2,96.39,8.76,1.92,2.95,3.47
2021,4,28,3,96.37,8.47,1.87,2.83,3.38
2021,4,28,4,96.36,7.55,2.02,3.12,3.61
2021,4,28,5,96.36,7.15,2.15,3.54,3.78
2021,4,28,6,96.37,9.68,1.98,3.76,3.45
2021,4,28,7,96.37,11.77,2.21,2.62,4.05
2021,4,28,8,96.34,14.5,1.77,2.28,3.32
2021,4,28,9,96.31,17.51,2.4,3.09,4.3
2021,4,28,10,96.28,18.61,2.52,3.19,4.48
2021,4,28,11,96.23,19.26,2.76,3.5,4.85
2021,4,28,12,96.2,19.4,3.27,4.15,5.6
2021,4,28,13,96.16,18.98,3.84,4.96,6.4
2021,4,28,14,96.14,18.01,4.39,5.8,7.16
2021,4,28,15,96.14,16.21,4.58,6.21,7.39
2021,4,28,16,96.14,14.65,4.14,5.67,6.77
2021,4,28,17,96.1,13.7,3.33,4.99,5.55
2021,4,28,18,96.07,13.01,3.11,5.37,5.13
2021,4,28,19,96.06,12.24,3.08,5.71,5.03
2021,4,28,20,96.07,11.54,3.43,6.25,5.53
2021,4,28,21,96.09,11.25,3.87,6.58,6.18
2021,4,28,22,96.12,11.03,4.24,6.73,6.75
2021,4,28,23,96.15,10.67,4.23,6.59,6.76
2021,4,29,0,96.16,10.25,4.25,6.85,6.75
2021,4,29,1,96.16,9.69,3.91,6.39,6.27
2021,4,29,2,96.16,9.19,3.69,6.02,5.99
2021,4,29,3,96.15,9.01,3.9,6.11,6.3
2021,4,29,4,96.17,8.79,3.65,5.5,6
2021,4,29,5,96.21,8.69,3.57,5.14,5.92
2021,4,29,6,96.25,9.08,3.46,4.34,5.88
2021,4,29,7,96.29,9.87,3.53,4.52,5.97
2021,4,29,8,96.33,11.27,4.48,5.99,7.27
2021,4,29,9,96.36,12.72,5.08,6.65,8.11
2021,4,29,10,96.37,13.77,5.06,6.52,8.1
2021,4,29,11,96.35,14.93,5.02,6.45,8.05
2021,4,29,12,96.34,15.65,5.24,6.79,8.34
2021,4,29,13,96.33,15.84,5.48,7.2,8.64
2021,4,29,14,96.32,15.88,5.52,7.32,8.69
2021,4,29,15,96.32,15.82,5.45,7.29,8.58
2021,4,29,16,96.32,15.31,5.14,6.97,8.14
2021,4,29,17,96.35,14.31,4.03,5.82,6.56
2021,4,29,18,96.39,12.95,2.49,4.95,4.16
2021,4,29,19,96.44,10.76,2.13,4.81,3.56
2021,4,29,20,96.47,9.59,2.19,4.54,3.7
2021,4,29,21,96.48,9,2.24,4.68,3.76
2021,4,29,22,96.47,8.5,2.38,5.27,3.93
2021,4,29,23,96.44,8.09,2.63,5.93,4.27
2021,4,30,0,96.41,7.8,2.9,6.29,4.66
2021,4,30,1,96.36,7.82,3.13,6.49,5.02
2021,4,30,2,96.3,8.02,3.46,6.54,5.54
2021,4,30,3,96.28,8.12,3.82,6.65,6.09
2021,4,30,4,96.25,8.15,4.34,6.96,6.87
2021,4,30,5,96.24,8.24,4.6,6.96,7.29
2021,4,30,6,96.24,8.62,4.75,6.62,7.58
2021,4,30,7,96.24,9.21,5.29,7.3,8.33
2021,4,30,8,96.22,10.14,6.72,9.22,10.21
2021,4,30,9,96.19,11.34,7.44,10.05,11.15
2021,4,30,10,96.16,12.15,7.71,10.42,11.51
2021,4,30,11,96.13,13.05,7.71,10.4,11.51
2021,4,30,12,96.13,13.9,7.74,10.43,11.54
2021,4,30,13,96.12,14.31,7.3,9.86,10.99
2021,4,30,14,96.1,14.58,6.64,8.9,10.14
2021,4,30,15,96.07,14.54,6.2,8.34,9.56
2021,4,30,16,96.05,14.1,6.04,8.35,9.32
2021,4,30,17,96.04,13.15,5.25,7.82,8.17
2021,4,30,18,96.07,11.55,4.56,7.72,7.11
2021,4,30,19,96.11,10.01,4.55,7.79,7.09
2021,4,30,20,96.14,9.06,4.24,7.23,6.68
2021,4,30,21,96.12,8.42,3.9,7.04,6.17
2021,4,30,22,96.1,7.52,3.78,7.32,5.95
2021,4,30,23,96.08,6.98,4,7.54,6.26
2021,5,1,0,96.05,6.87,4.33,7.6,6.78
2021,5,1,1,96.02,6.96,4.63,7.41,7.27
2021,5,1,2,96.01,6.94,4.7,7.03,7.44
2021,5,1,3,96.02,6.86,4.59,6.63,7.33
2021,5,1,4,96.01,6.74,4.48,6.29,7.21
2021,5,1,5,96.01,6.74,4.53,6.22,7.31
2021,5,1,6,96.01,7,4.95,6.65,7.89
2021,5,1,7,96.02,7.5,5.53,7.5,8.66
2021,5,1,8,96.02,8.57,6.05,8.03,9.39
2021,5,1,9,96,9.79,6.52,8.59,10.01
2021,5,1,10,95.98,10.44,6.81,8.99,10.39
2021,5,1,11,95.98,10.84,6.84,9.06,10.42
2021,5,1,12,95.96,11.39,6.68,8.85,10.21
2021,5,1,13,95.94,11.86,6.4,8.47,9.85
2021,5,1,14,95.91,12.09,6.16,8.17,9.54
2021,5,1,15,95.9,11.96,5.98,7.98,9.29
2021,5,1,16,95.9,11.48,5.59,7.55,8.75
2021,5,1,17,95.92,10.62,4.62,6.36,7.42
2021,5,1,18,95.96,9.62,3.44,5.53,5.65
2021,5,1,19,95.99,7.94,2.59,5.48,4.25
2021,5,1,20,96.05,7.02,2.83,5.93,4.6
2021,5,1,21,96.07,6.48,3.04,6.06,4.92
2021,5,1,22,96.08,6.24,3.12,5.99,5.05
2021,5,1,23,96.09,6.23,3.27,5.75,5.33
2021,5,2,0,96.11,6.23,3.45,5.48,5.66
2021,5,2,1,96.13,6.29,3.63,5.48,5.97
2021,5,2,2,96.16,6.32,3.82,5.61,6.25
2021,5,2,3,96.18,6.04,3.12,4.6,5.26
2021,5,2,4,96.21,5.93,3.15,4.26,5.38
2021,5,2,5,96.23,5.88,3.28,4.16,5.62
2021,5,2,6,96.24,6.09,3.4,4.26,5.81
2021,5,2,7,96.26,6.84,4.26,5.5,6.99
2021,5,2,8,96.28,7.73,5,6.53,8
2021,5,2,9,96.29,8.54,5.9,7.78,9.19
2021,5,2,10,96.31,9.2,6.6,8.71,10.11
2021,5,2,11,96.33,9.48,6.88,9.11,10.47
2021,5,2,12,96.35,9.37,6.59,8.76,10.08
2021,5,2,13,96.39,9.14,6.36,8.47,9.78
2021,5,2,14,96.43,8.87,6.31,8.42,9.72
2021,5,2,15,96.49,8.58,6.43,8.68,9.86
2021,5,2,16,96.54,8.39,6.35,8.6,9.75
2021,5,2,17,96.61,8.09,5.8,7.9,9.03
2021,5,2,18,96.67,7.55,4.69,6.71,7.48
2021,5,2,19,96.75,6.59,3.75,6.49,6.01
2021,5,2,20,96.84,5.88,3.38,6.23,5.44
2021,5,2,21,96.92,5.55,3.19,5.98,5.17
2021,5,2,22,96.98,5.6,3.69,6.51,5.91
2021,5,2,23,97.05,5.46,3.55,6.09,5.74
2021,5,3,0,97.09,5.08,3.15,5.2,5.22
2021,5,3,1,97.12,5.09,3.32,4.74,5.57
2021,5,3,2,97.17,5.01,3.39,4.41,5.76
2021,5,3,3,97.22,4.84,3.28,4.2,5.6
2021,5,3,4,97.27,4.71,3.17,4.02,5.45
2021,5,3,5,97.32,4.71,3.31,4.24,5.66
2021,5,3,6,97.37,5.07,3.5,4.41,5.94
2021,5,3,7,97.42,5.93,3.61,4.58,6.09
2021,5,3,8,97.45,7.69,4.25,5.43,7
2021,5,3,9,97.46,9.91,5.1,6.58,8.15
2021,5,3,10,97.46,11.16,5.2,6.67,8.3
2021,5,3,11,97.48,11.94,5.05,6.41,8.1
2021,5,3,12,97.5,12.45,4.78,6.08,7.73
2021,5,3,13,97.51,12.82,4.6,5.85,7.48
2021,5,3,14,97.49,12.91,4.21,5.38,6.94
2021,5,3,15,97.47,12.66,3.92,5.05,6.52
2021,5,3,16,97.45,12.13,3.62,4.82,6.06
2021,5,3,17,97.47,11.41,2.93,4.28,5
2021,5,3,18,97.48,10.45,1.83,3.61,3.2
2021,5,3,19,97.49,8.84,1.61,3.27,2.87
2021,5,3,20,97.51,8.11,1.59,2.63,2.92
2021,5,3,21,97.52,8.14,1.3,1.98,2.49
2021,5,3,22,97.53,8.06,1,1.46,2
2021,5,3,23,97.52,7.75,0.82,1.16,1.7
2021,5,4,0,97.49,6.9,1.18,1.7,2.32
2021,5,4,1,97.46,5.98,1.71,2.64,3.14
2021,5,4,2,97.45,5.34,2.06,3.52,3.61
2021,5,4,3,97.42,5.29,2.02,4.03,3.47
2021,5,4,4,97.4,5.19,1.94,3.98,3.33
2021,5,4,5,97.4,5.62,1.67,3.64,2.92
2021,5,4,6,97.41,6.73,1.7,2.8,3.09
2021,5,4,7,97.42,7.21,1.25,1.55,2.48
2021,5,4,8,97.4,8.44,0.59,0.9,1.27
2021,5,4,9,97.35,9.48,0.22,0.44,0.52
2021,5,4,10,97.32,9.78,0.5,0.38,1.22
2021,5,4,11,97.33,9.73,1.53,1.6,3.02
2021,5,4,12,97.35,9.76,2.96,3.42,5.22
2021,5,4,13,97.37,9.82,4.27,5.26,7.06
2021,5,4,14,97.38,9.97,5.05,6.42,8.1
2021,5,4,15,97.38,10.53,5.26,6.76,8.38
2021,5,4,16,97.41,10.83,5.16,6.76,8.21
2021,5,4,17,97.42,10.52,4.75,6.52,7.61
2021,5,4,18,97.45,9.55,3.43,5.75,5.6
2021,5,4,19,97.5,7.2,2.6,5.8,4.24
2021,5,4,20,97.58,5.86,2.73,6.01,4.42
2021,5,4,21,97.64,4.9,2.73,5.85,4.44
2021,5,4,22,97.67,3.67,2.71,5.68,4.43
2021,5,4,23,97.68,2.69,2.65,5.47,4.35
2021,5,5,0,97.68,1.83,2.62,5.42,4.31
2021,5,5,1,97.64,1.24,2.67,5.56,4.37
2021,5,5,2,97.62,0.94,2.74,5.63,4.48
2021,5,5,3,97.63,0.73,2.7,5.39,4.44
2021,5,5,4,97.67,0.94,2.76,4.82,4.62
2021,5,5,5,97.69,1.59,3.21,4.27,5.47
2021,5,5,6,97.7,2.77,3.08,3.93,5.32
2021,5,5,7,97.71,4.98,3.26,4.07,5.59
2021,5,5,8,97.69,7,3.44,4.21,5.88
2021,5,5,9,97.66,8.19,3.57,4.34,6.08
2021,5,5,10,97.66,9,3.86,4.68,6.5
2021,5,5,11,97.66,9.69,4.21,5.13,6.99
2021,5,5,12,97.66,10.33,4.52,5.55,7.41
2021,5,5,13,97.67,10.62,4.78,5.93,7.77
2021,5,5,14,97.68,10.67,5.03,6.27,8.09
2021,5,5,15,97.69,10.47,5.12,6.44,8.21
2021,5,5,16,97.7,10.02,5.06,6.46,8.1
2021,5,5,17,97.7,9.33,4.87,6.47,7.81
2021,5,5,18,97.73,8.12,3.87,6,6.28
2021,5,5,19,97.78,5.3,2.48,5.43,4.07
2021,5,5,20,97.86,3.33,2.49,5.17,4.12
2021,5,5,21,97.9,2.63,2.35,4.6,3.96
2021,5,5,22,97.92,2.11,2.29,4,3.95
2021,5,5,23,97.94,1.89,2.12,3.43,3.74
2021,5,6,0,97.97,1.76,1.96,3.06,3.52
2021,5,6,1,97.99,1.29,2.02,3.17,3.61
2021,5,6,2,98.02,0.64,2.2,3.53,3.86
2021,5,6,3,98.04,0.05,2.34,3.93,4.05
2021,5,6,4,98.06,-0.43,2.42,4.18,4.14
2021,5,6,5,98.08,0.6,2.18,4.28,3.71
2021,5,6,6,98.13,3.82,2.54,3.38,4.49
2021,5,6,7,98.17,6.58,2.74,3.63,4.79
2021,5,6,8,98.19,8.76,3.28,4.15,5.63
2021,5,6,9,98.2,10.29,3.35,4.14,5.74
2021,5,6,10,98.18,11.64,3.18,3.87,5.51
2021,5,6,11,98.15,12.76,3.03,3.65,5.28
2021,5,6,12,98.13,13.62,3.15,3.8,5.48
2021,5,6,13,98.1,14.19,3.44,4.2,5.89
2021,5,6,14,98.07,14.43,3.76,4.64,6.34
2021,5,6,15,98.03,14.31,4.08,5.12,6.77
2021,5,6,16,98.01,13.9,4.29,5.56,7.03
2021,5,6,17,98.01,13.08,4.13,5.73,6.74
2021,5,6,18,98.01,11.45,2.87,5.48,4.72
2021,5,6,19,98.03,8.77,2.54,5.64,4.16
2021,5,6,20,98.07,6.88,2.76,6.14,4.45
2021,5,6,21,98.1,6.1,3.01,6.34,4.84
2021,5,6,22,98.13,5.05,2.86,5.78,4.66
2021,5,6,23,98.15,3.93,2.7,5.37,4.44
2021,5,7,0,98.16,2.87,2.56,5.03,4.26
2021,5,7,1,98.14,1.94,2.46,4.77,4.13
2021,5,7,2,98.14,1.23,2.43,4.62,4.09
2021,5,7,3,98.14,0.7,2.44,4.61,4.12
2021,5,7,4,98.14,0.26,2.51,4.66,4.22
2021,5,7,5,98.14,1.22,2.53,4.62,4.26
2021,5,7,6,98.16,3.73,3.31,4.2,5.66
2021,5,7,7,98.16,6.3,3.53,4.45,5.98
2021,5,7,8,98.16,8.65,3.56,4.4,6.04
2021,5,7,9,98.16,10.69,3.66,4.5,6.19
2021,5,7,10,98.15,12.57,3.77,4.64,6.35
2021,5,7,11,98.14,14.11,3.94,4.86,6.6
2021,5,7,12,98.12,15.25,4.09,5.04,6.8
2021,5,7,13,98.1,16,4.02,4.95,6.71
2021,5,7,14,98.07,16.3,3.74,4.6,6.31
2021,5,7,15,98.02,16.3,3.29,4.03,5.66
2021,5,7,16,97.97,16.01,2.72,3.36,4.82
2021,5,7,17,97.93,15.45,2.03,2.63,3.72
2021,5,7,18,97.9,13.99,1.26,2.1,2.39
2021,5,7,19,97.9,11.98,1.34,1.95,2.57
2021,5,7,20,97.92,11.24,1.32,1.88,2.55
2021,5,7,21,97.91,10.51,1.51,2.18,2.84
2021,5,7,22,97.89,9.65,1.71,2.59,3.15
2021,5,7,23,97.86,9.28,1.77,2.69,3.24
2021,5,8,0,97.83,8.91,1.78,2.68,3.25
2021,5,8,1,97.76,8.54,1.79,2.7,3.27
2021,5,8,2,97.7,8.29,1.78,2.68,3.25
2021,5,8,3,97.67,7.94,1.78,2.7,3.25
2021,5,8,4,97.65,7.3,1.89,2.94,3.42
2021,5,8,5,97.66,7.16,1.93,3.26,3.43
2021,5,8,6,97.68,8.84,1.73,3.32,3.06
2021,5,8,7,97.69,10.15,2.03,2.49,3.75
2021,5,8,8,97.67,11.8,1.76,2.11,3.33
2021,5,8,9,97.66,14.47,2.43,3,4.37
2021,5,8,10,97.64,16.65,2.57,2.99,4.63
2021,5,8,11,97.62,17.89,2.51,2.87,4.53
2021,5,8,12,97.6,18.65,2.71,3.13,4.85
2021,5,8,13,97.57,19.05,2.91,3.36,5.15
2021,5,8,14,97.53,19.12,3.04,3.53,5.33
2021,5,8,15,97.5,18.88,3.11,3.66,5.43
2021,5,8,16,97.48,18.26,3.08,3.8,5.35
2021,5,8,17,97.47,17.18,2.98,4.14,5.1
2021,5,8,18,97.47,15.07,2.36,4.83,3.95
2021,5,8,19,97.48,12.35,2.39,5.58,3.91
2021,5,8,20,97.51,10.79,2.57,5.7,4.19
2021,5,8,21,97.53,10.12,2.48,5.46,4.08
2021,5,8,22,97.53,9.59,2.36,5,3.94
2021,5,8,23,97.53,9.09,2.4,4.52,4.06
2021,5,9,0,97.5,8.65,2.38,4.25,4.06
2021,5,9,1,97.47,8.23,2.35,4.1,4.04
2021,5,9,2,97.43,7.87,2.34,4.08,4.03
2021,5,9,3,97.42,7.48,2.37,4.1,4.06
2021,5,9,4,97.4,6.94,2.44,4.23,4.17
2021,5,9,5,97.4,7.45,2.22,4.52,3.76
2021,5,9,6,97.4,10,2.63,4.4,4.47
2021,5,9,7,97.4,11.86,2.96,3.82,5.13
2021,5,9,8,97.38,14.46,4.13,5.52,6.77
2021,5,9,9,97.36,16.15,4.19,5.29,6.92
2021,5,9,10,97.33,17.43,3.83,4.71,6.43
2021,5,9,11,97.29,18.38,3.47,4.24,5.93
2021,5,9,12,97.24,18.91,3.13,3.86,5.43
2021,5,9,13,97.19,19.12,2.89,3.6,5.06
2021,5,9,14,97.13,19.21,2.69,3.36,4.76
2021,5,9,15,97.07,19.16,2.53,3.23,4.5
2021,5,9,16,97.04,18.87,2.39,3.34,4.22
2021,5,9,17,97.01,18.12,2.33,3.64,4.07
2021,5,9,18,96.98,16.29,1.88,4.1,3.23
2021,5,9,19,96.96,13.12,2.38,4.73,4
2021,5,9,20,96.96,11.22,2.66,5.11,4.42
2021,5,9,21,96.94,10.46,2.67,5.12,4.42
2021,5,9,22,96.92,9.94,2.58,4.64,4.35
2021,5,9,23,96.87,9.73,2.43,4,4.19
2021,5,10,0,96.8,9.55,2.21,3.5,3.89
2021,5,10,1,96.72,9.37,2.01,3.09,3.6
2021,5,10,2,96.67,9.22,1.87,2.83,3.39
2021,5,10,3,96.63,9.26,1.67,2.52,3.09
2021,5,10,4,96.6,9.44,1.45,2.18,2.73
2021,5,10,5,96.59,10.15,1.13,1.74,2.2
2021,5,10,6,96.55,11.62,0.7,1.12,1.46
2021,5,10,7,96.53,12.75,0.61,0.72,1.36
2021,5,10,8,96.49,14.59,0.89,1.12,1.86
2021,5,10,9,96.45,17.43,1.39,1.76,2.71
2021,5,10,10,96.41,18.8,1.44,1.8,2.8
2021,5,10,11,96.36,19.79,1.44,1.81,2.8
2021,5,10,12,96.32,20.56,1.65,2.05,3.14
2021,5,10,13,96.32,20.92,2.29,2.85,4.14
2021,5,10,14,96.31,20.24,2.75,3.5,4.84
2021,5,10,15,96.27,19.43,2.62,3.46,4.62
2021,5,10,16,96.23,18.96,2.74,3.61,4.79
2021,5,10,17,96.23,17.81,2.53,3.67,4.41
2021,5,10,18,96.23,16.12,2.17,3.67,3.78
2021,5,10,19,96.26,14.67,2.15,3.95,3.71
2021,5,10,20,96.29,13.9,2.52,4.4,4.27
2021,5,10,21,96.3,13.42,2.83,4.73,4.75
2021,5,10,22,96.3,12.93,3.27,5.18,5.42
2021,5,10,23,96.31,12.1,4.49,6.54,7.18
2021,5,11,0,96.34,10.15,5.81,7.83,9.05
2021,5,11,1,96.38,7.74,6.34,8.35,9.78
2021,5,11,2,96.38,5.89,6.13,8.06,9.51
2021,5,11,3,96.39,4.77,5.86,7.81,9.14
2021,5,11,4,96.43,3.94,5.89,7.85,9.17
2021,5,11,5,96.45,3.29,6.11,8.13,9.46
2021,5,11,6,96.48,2.87,6.39,8.46,9.84
2021,5,11,7,96.49,2.72,6.72,8.86,10.28
2021,5,11,8,96.49,3.02,7.07,9.27,10.74
2021,5,11,9,96.47,3.59,7.3,9.53,11.04
2021,5,11,10,96.46,4.31,7.34,9.6,11.09
2021,5,11,11,96.46,5,7.24,9.54,10.94
2021,5,11,12,96.45,5.71,7.29,9.69,10.99
2021,5,11,13,96.45,6.33,7.64,10.24,11.43
2021,5,11,14,96.45,6.62,8.16,10.99,12.07
2021,5,11,15,96.45,6.7,8.68,11.76,12.71
2021,5,11,16,96.5,6.73,8.65,11.86,12.66
2021,5,11,17,96.56,6.78,8.07,11.3,11.9
2021,5,11,18,96.67,6.11,7.04,10.37,10.51
2021,5,11,19,96.81,4.19,5.27,9.27,8.01
2021,5,11,20,96.95,1.93,3.91,8.11,6.06
2021,5,11,21,97.05,0.59,3.06,6.41,4.91
2021,5,11,22,97.12,-0.26,2.78,5.69,4.54
2021,5,11,23,97.17,-0.81,2.61,5.26,4.32
2021,5,12,0,97.23,-1.03,2.79,5.59,4.56
2021,5,12,1,97.29,-1.01,2.93,5.97,4.76
2021,5,12,2,97.32,-1.17,2.95,5.94,4.79
2021,5,12,3,97.36,-1.31,2.84,5.46,4.67
2021,5,12,4,97.4,-1.08,3.15,5,5.24
2021,5,12,5,97.44,-0.16,3.14,4.18,5.38
2021,5,12,6,97.49,1.21,3.3,4.21,5.64
2021,5,12,7,97.52,3.22,3.67,4.67,6.17
2021,5,12,8,97.53,5.03,3.92,4.89,6.55
2021,5,12,9,97.52,6.24,4.12,5.15,6.84
2021,5,12,10,97.52,7.25,4.34,5.44,7.13
2021,5,12,11,97.49,8.05,4.45,5.61,7.29
2021,5,12,12,97.46,8.98,4.41,5.57,7.24
2021,5,12,13,97.41,9.76,4.22,5.3,6.96
2021,5,12,14,97.36,10.23,3.99,5,6.65
2021,5,12,15,97.32,10.36,3.8,4.78,6.37
2021,5,12,16,97.29,10.15,3.52,4.47,5.96
2021,5,12,17,97.26,9.47,3.16,4.09,5.42
2021,5,12,18,97.26,8.48,2.52,3.65,4.39
2021,5,12,19,97.26,5.94,1.69,3.38,2.99
2021,5,12,20,97.28,4.03,1.85,3.14,3.31
2021,5,12,21,97.27,3.53,1.61,2.55,2.97
2021,5,12,22,97.26,3.26,1.3,1.97,2.49
2021,5,12,23,97.24,2.9,1.04,1.57,2.07
2021,5,13,0,97.19,2.52,0.98,1.51,1.95
2021,5,13,1,97.14,2.01,1.17,1.87,2.27
2021,5,13,2,97.11,1.44,1.48,2.45,2.74
2021,5,13,3,97.11,0.94,1.64,3.09,2.94
2021,5,13,4,97.1,0.87,1.74,3.43,3.07
2021,5,13,5,97.11,2.18,1.64,3.29,2.9
2021,5,13,6,97.12,3.86,1.92,2.45,3.56
2021,5,13,7,97.11,6.3,2.03,2.66,3.71
2021,5,13,8,97.08,7.9,2.17,2.71,3.96
2021,5,13,9,97.05,8.93,1.92,2.37,3.58
2021,5,13,10,97.01,9.95,1.61,1.97,3.09
2021,5,13,11,96.98,11.08,1.38,1.67,2.71
2021,5,13,12,96.92,12.1,1.1,1.33,2.23
2021,5,13,13,96.84,12.87,0.78,0.9,1.69
2021,5,13,14,96.79,13.04,0.81,0.86,1.75
2021,5,13,15,96.75,12.41,1.06,1.11,2.2
2021,5,13,16,96.72,11.46,1.58,1.82,3.05
2021,5,13,17,96.7,10.79,2.44,3.2,4.34
2021,5,13,18,96.74,9.77,2.4,3.95,4.14
2021,5,13,19,96.78,8.25,2.36,4.81,3.95
2021,5,13,20,96.84,7.02,2.95,5.78,4.82
2021,5,13,21,96.88,6.23,3.08,5.8,5.02
2021,5,13,22,96.9,5.62,2.82,5.37,4.65
2021,5,13,23,96.94,5,2.47,4.94,4.11
2021,5,14,0,96.98,4.71,2.37,4.71,3.98
2021,5,14,1,97.02,4.67,2.54,4.65,4.28
2021,5,14,2,97.07,4.8,2.85,4.85,4.77
2021,5,14,3,97.13,4.9,3.12,4.78,5.22
2021,5,14,4,97.18,4.87,3.25,4.55,5.5
2021,5,14,5,97.26,4.84,3.58,4.77,6.01
2021,5,14,6,97.35,4.88,3.98,5.19,6.6
2021,5,14,7,97.43,4.98,4.14,5.3,6.83
2021,5,14,8,97.47,5.4,4.21,5.31,6.94
2021,5,14,9,97.5,6.56,4.21,5.21,6.97
2021,5,14,10,97.53,8.22,3.99,4.81,6.68
2021,5,14,11,97.55,9.77,3.72,4.4,6.32
2021,5,14,12,97.56,10.8,3.55,4.16,6.08
2021,5,14,13,97.55,11.3,3.5,4.1,6.01
2021,5,14,14,97.54,11.47,3.52,4.17,6.03
2021,5,14,15,97.53,11.48,3.58,4.29,6.11
2021,5,14,16,97.51,11.25,3.6,4.38,6.12
2021,5,14,17,97.49,10.69,3.47,4.39,5.89
2021,5,14,18,97.5,9.72,2.9,4.31,4.94
2021,5,14,19,97.54,7.52,2.07,4.74,3.47
2021,5,14,20,97.6,5.53,2.42,5.5,3.98
2021,5,14,21,97.63,4.51,2.56,5.88,4.16
2021,5,14,22,97.63,3.52,2.62,6.04,4.24
2021,5,14,23,97.63,2.74,2.61,6.03,4.23
2021,5,15,0,97.61,2.01,2.57,5.88,4.17
2021,5,15,1,97.59,1.3,2.51,5.68,4.11
2021,5,15,2,97.56,0.67,2.44,5.42,4.01
2021,5,15,3,97.53,0.06,2.33,5.1,3.87
2021,5,15,4,97.52,-0.5,2.22,4.67,3.74
2021,5,15,5,97.54,1.24,2.2,4.12,3.78
2021,5,15,6,97.54,3.43,2.68,3.18,4.78
2021,5,15,7,97.55,6.61,3.12,3.9,5.4
2021,5,15,8,97.6,9.08,3.26,3.9,5.63
2021,5,15,9,97.62,10.55,2.98,3.45,5.26
2021,5,15,10,97.62,11.62,2.89,3.28,5.13
